,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
3021,0x22492,CUS_0x33dc,May,"""Johnn",43,363-00-8931,Musician,8555.805,528.98375,6,10,22,5,"Not Specified, Personal Loan, Debt Consolidation Loan, Personal Loan, and Home Equity Loan",56,22_,3.85,9.0,Bad,2953.79,30.786411758027754,10 Years and 11 Months,Yes,29.05021774883632,45.6598052559815,Low_spent_Medium_value_payments,258.1883519951822,Standard
3022,0xdf07,CUS_0xab0e,June,Toonkelf,21,313-71-1125,Doctor,118386.4,10126.533333333333,4,6,1,0,,2,4,17.71,4.0,Good,0.77,39.746272562098646,26 Years and 1 Months,No,0.0,249.29798193674287,Low_spent_Large_value_payments,1033.3553513965903,Poor
3023,0x1dc5,CUS_0x8e75,August,Alisteri,47,854-67-0053,Doctor,70112.78,5989.7316666666675,1,7,3,2,"Mortgage Loan, and Student Loan",5,3,1.75,5.0,Good,877.06,34.29779849869348,25 Years and 5 Months,No,69.71794787486095,185.1508386069859,High_spent_Medium_value_payments,594.1043801848197,Poor
3024,0x1f50b,CUS_0x1d64,June,Estellet,26_,589-05-3779,Teacher,73627.68,6280.6399999999985,6,6,19,-100,"Debt Consolidation Loan, and Personal Loan",13,13,16.71,6.0,Standard,946.92,28.94724985825368,26 Years and 0 Months,Yes,67.09929401286057,125.6643505770669,!@9#%8,675.3003554100725,Standard
3025,0x15fec,CUS_0x1e98,March,Rodrigop,48,933-85-2688,Accountant,114082.64,,6,3,9,0,,26,20,_,3.0,Standard,44.01,39.95069805406593,21 Years and 7 Months,NM,0.0,,High_spent_Small_value_payments,1034.0770974427123,Standard
3026,0xef30,CUS_0xc4c7,March,Baertleink,35,653-23-4587,Writer,134139.48,11352.29,2,5,11,4,"Auto Loan, Student Loan, Mortgage Loan, and Mortgage Loan",19,1,11.14,1.0,_,1486.38,29.71821547419837,,NM,416.36052363764793,__10000__,Low_spent_Medium_value_payments,,Poor
3027,0x1538c,CUS_0x3c41,March,Stonestreetw,51,922-59-4417,Manager,38561.33_,3289.4441666666667,0,6,10,0,,0,0,2.34,2.0,Good,1465.73,33.442715109796154,27 Years and 1 Months,No,0.0,55.03865394056646,High_spent_Medium_value_payments,523.9057627261002,Standard
3028,0x1019d,CUS_0x53bf,April,Kim Dixonb,30,855-87-2352,Journalist,19916.14,,6,5,22,7_,"Not Specified, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",37,3313,-6.1,,Bad,4358.08,24.74753419274662,13 Years and 7 Months,Yes,76.85648947688156,76.96780422075025,High_spent_Small_value_payments,290.2435396357015,Poor
3029,0x6d99,CUS_0x60da,August,Kate Holtonm,45,640-48-4568,Writer,22517.1,1600.425,3,5,6,0,,9,20,8.32,4.0,Standard,729.74,23.685657075133324,16 Years and 8 Months,Yes,0.0,,!@9#%8,381.0717115618816,Standard
3030,0x1dfc0,CUS_0x59a2,March,Robini,42,#F%$D@*&8,Scientist,35350.24,3085.853333333333,4,7,20,7,"Auto Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, Credit-Builder Loan, and Not Specified",16,11,14.26,7.0,Standard,543.54,24.832243950962077,6 Years and 0 Months,Yes,139.69745023737505,126.7912728408489,!@9#%8,332.09661025510934,Standard
3031,0x982e,CUS_0x63de,January,Callusw,42,684-76-8682,Developer,77613.39,6182.7825,7,6,12,0,,7,9,9.01,5.0,Standard,321.59,33.21970714154615,,Yes,0.0,53.82125017596711,High_spent_Large_value_payments,804.456999824033,Standard
3032,0xde2e,CUS_0x4845,May,,22,#F%$D@*&8,Mechanic,172259.0,14488.916666666664,1,5,8,0,,1,4,0.57,8.0,Good,390.13,32.70546454009382,19 Years and 8 Months,NM,0.0,1047.742084137348,Low_spent_Medium_value_payments,681.1495825293186,Standard
3033,0x1bcba,CUS_0xa9d3,January,,26,877-43-1063,Lawyer,26978.17,2540.1808333333333,6,3,8,1,Mortgage Loan,17,14,8.37,1159.0,Standard,1264.34,29.36287360935155,17 Years and 3 Months,No,20.917440290638098,39.10467171979328,!@9#%8,443.99597132290194,Standard
3034,0x14264,CUS_0x1bac,March,Wolfo,28,469-12-4672,Engineer,15926.285,1591.1904166666666,4,4,11,2,"Auto Loan, and Personal Loan",12,19,19.54,5.0,_,1481.35,25.661567359816512,,Yes,14.817006678497476,39.43237798876591,High_spent_Small_value_payments,364.86965699940333,Standard
3035,0x9cbe,CUS_0x1cb0,May,Wangg,47,#F%$D@*&8,Teacher,59823.58,5220.298333333333,0,2,5,1,Not Specified,3,10,_,4.0,Good,406.75,27.53700201896493,22 Years and 8 Months,No,45.89219592488452,197.95239559702884,High_spent_Small_value_payments,538.1852418114199,Good
3036,0x2405b,CUS_0x192f,February,Luciam,22,952-38-9618,Accountant,69304.04,5695.336666666666,5,7,11,7,"Not Specified, Personal Loan, Not Specified, Home Equity Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",27,8,7.76,5.0,Standard,1760.52,37.70911150687411,15 Years and 6 Months,Yes,325.42189873573034,284.0440632893272,Low_spent_Medium_value_payments,240.067704641609,Poor
3037,0xb22d,CUS_0xe32,August,Connore,45,433-26-2777,Doctor,86902.59,7005.8825,5,4,12,4,"Payday Loan, Student Loan, Home Equity Loan, and Payday Loan",18,9,7.85,,Standard,746.14,30.26680461463684,,Yes,170.6488171897304,505.3328876736903,Low_spent_Small_value_payments,314.60654513657926,Standard
3038,0xa0db,CUS_0x5de6,February,Paul Carrelg,55,797-52-4322,Media_Manager,20488.03,1507.335833333333,3,2,8,0,,17,11,4.73,3.0,Good,355.92,26.324869812496463,28 Years and 0 Months,NM,0.0,154.39400571762224,!@9#%8,286.33957761571105,Good
3039,0xb7a8,CUS_0x67bb,July,ra Alperq,34,952-70-2786,Architect,86567.96,6326.657281117846,3,7,1,1,Debt Consolidation Loan,15,9,6.87,2.0,Good,921.87,32.74970521303009,24 Years and 10 Months,No,698.5065572181737,120.687679403893,!@9#%8,750.144815593422,Good
3040,0x169eb,CUS_0x1b99,June,Caroline Valetkevitchi,37,685-95-4062,Developer,18264.11,1621.009166666667,5,5,15,7_,"Payday Loan, Credit-Builder Loan, Not Specified, Not Specified, Auto Loan, Credit-Builder Loan, and Home Equity Loan",23,18,16.98,7.0,Standard,2622.13,35.64561074462446,12 Years and 8 Months,Yes,90.81220497986294,144.93516394650274,Low_spent_Small_value_payments,216.35354774030097,Standard
3041,0xd6d3,CUS_0x99ab,June,Dmitracovax,48,522-12-5089,Lawyer,19592.49,1671.7075000000002,8,5,13,4,"Personal Loan, Personal Loan, Home Equity Loan, and Mortgage Loan",9,19,13.52,2.0,Standard,59.17,32.35755950595163,21 Years and 4 Months,Yes,37.78179998855893,29.33290188101584,High_spent_Small_value_payments,360.05604813042527,Standard
3042,0xb03e,CUS_0x6698,May,Emi Emotos,27,164-76-2281,Writer,168878.08,14302.173333333332,5,5,6,1_,Credit-Builder Loan,19,2,4.7,2.0,Good,700.71,43.11019217329323,28 Years and 2 Months,No,98.71209749198584,,High_spent_Large_value_payments,1200.5928125630785,Poor
3043,0x17f11,CUS_0x3fb,August,Taiga Uranakab,31,155-76-2267,Media_Manager,14432.87,1185.7391666666667,3,7,7,1,Home Equity Loan,5,8,9.47,3.0,Good,941.79,27.33400456423488,32 Years and 11 Months,No,6.412118995076589,__10000__,Low_spent_Small_value_payments,327.7859856143378,Good
3044,0x25b30,CUS_0x6334,July,Stempelg,38,756-38-8343,Mechanic,100741.84,,5,6,15,5,"Payday Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",25,17,6.25,4.0,Standard,698.23,26.417937605522894,14 Years and 10 Months,Yes,302.9162402277047,169.92754370666253,High_spent_Large_value_payments,588.7715493989663,Standard
3045,0xe78a,CUS_0xbca4,January,Suoninenl,53,736-57-1275,Entrepreneur,82015.88,6907.656666666668,0,5,2,2,"Credit-Builder Loan, and Mortgage Loan",11,10,3.26,1.0,Good,1259.34,38.22940811366039,15 Years and 5 Months,No,115.47310231531765,135.94731223528214,High_spent_Medium_value_payments,689.3452521160667,Good
3046,0x20f48,CUS_0x7081,March,,23,653-91-2313,Doctor,58290.64,4602.553333333333,687,9,19,8,"Mortgage Loan, Home Equity Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Not Specified, Payday Loan, and Home Equity Loan",35,22,24.39,12.0,Bad,2818.43,37.72692351137009,11 Years and 0 Months,NM,304.74457543804607,266.84825650040074,!@9#%8,178.6625013948865,Standard
3047,0x96fc,CUS_0x7ffd,July,Kareno,36,605-23-4684,_______,42247.17,3501.5975,9,8,20,9,"Mortgage Loan, Personal Loan, Student Loan, Student Loan, Not Specified, Home Equity Loan, Payday Loan, Credit-Builder Loan, and Auto Loan",31,21,19.77,6.0,_,2725.05,24.529349768349167,7 Years and 10 Months,Yes,255.7877530704644,132.3364252976976,High_spent_Medium_value_payments,212.03557163183802,Poor
3048,0xd396,CUS_0x6cd9,May,Doug Palmerh,23_,478-01-7375,Teacher,16653.5,1095.7916666666667,3,2,7,2,"Debt Consolidation Loan, and Payday Loan",8,11,11.5,4.0,_,574.43,23.62612209462252,15 Years and 11 Months,No,20.634245012512288,52.908199381439076,High_spent_Small_value_payments,296.0367222727153,Good
3049,0x16524,CUS_0x970f,July,Hodog,30,505-12-0535,_______,121944.2,10247.016666666666,3,6,2,1,Not Specified,22,14,9.16,2.0,Good,1344.25,38.85114979331435,30 Years and 4 Months,No,56.03559970038261,149.90862298603545,High_spent_Large_value_payments,1058.7574439802486,Poor
3050,0x1c9f6,CUS_0x5418,May,Sarah N.b,41,256-23-6467,Manager,144390.2,,5,5,2,0,,3,4,-0.14000000000000012,0.0,Good,457.05,43.7791632585819,27 Years and 1 Months,No,0.0,131.6211348900622,High_spent_Large_value_payments,1316.4305317766048,Good
3051,0x20d39,CUS_0x1e45,April,Katyal,40,#F%$D@*&8,Manager,166837.64,13680.136666666667,4,3,8,0,,14,7,11.61,1.0,_,1402.48,31.456683194230266,15 Years and 8 Months,No,0.0,568.3596163080728,Low_spent_Small_value_payments,1089.6540503585938,Poor
3052,0x1c7d1,CUS_0x7aad,August,,-500,679-12-3204,Musician,30696.33,2617.0275,2,3,8,2,"Home Equity Loan, and Student Loan",8,10,7.75,4.0,Good,1428.84,25.49180216497526,17 Years and 9 Months,No,27.44815384531412,102.05500379882601,Low_spent_Small_value_payments,422.1995923558599,Good
3053,0x12e0f,CUS_0x4c87,June,Tarah,53,671-87-7765,Musician,40428.66,3553.0550000000007,3,5,6,0,,7,11,6.66,1.0,Standard,72.67,25.769421582672265,30 Years and 10 Months,No,0.0,121.29055777624296,High_spent_Small_value_payments,494.0149422237571,Poor
3054,0x17b96,CUS_0x9fe6,May,Matt Scuffhamp,17,014-76-3423,Lawyer,8675.57,,6,6,18,8,"Not Specified, Home Equity Loan, Personal Loan, Personal Loan, Personal Loan, Auto Loan, Student Loan, and Mortgage Loan",38,17,19.53,10.0,_,2502.15,31.434664239164967,10 Years and 7 Months,Yes,38.19344290817073,60.826565871512614,Low_spent_Medium_value_payments,280.4764078869833,Standard
3055,0x16bb2,CUS_0x3f94,May,Natalie Wrightp,52,089-12-3246,Entrepreneur,96943.47,,0,5,4,3,"Home Equity Loan, Mortgage Loan, and Debt Consolidation Loan",20,14,6.62,3.0,Good,304.31,26.944417592603138,27 Years and 3 Months,No,175.87270771483497,199.7057611093089,High_spent_Large_value_payments,675.1837811758562,Standard
3056,0x111ca,CUS_0x5b42,May,Laurenn,19,513-25-2787,Manager,59110.83,4408.84342677639,6,8,28,8,"Credit-Builder Loan, Personal Loan, Auto Loan, Payday Loan, Personal Loan, Mortgage Loan, Home Equity Loan, and Payday Loan",60,21,22.23,10.0,Bad,4105.86,40.92337973726979,3 Years and 6 Months,Yes,37032.0,68.30919803083917,High_spent_Medium_value_payments,447.2084608851361,Standard
3057,0xb97a,CUS_0x79d7,May,Nate Raymondd,19_,060-18-9691,Developer,36319.38,2915.615,10,5,29,5,"Not Specified, Not Specified, Mortgage Loan, Payday Loan, and Personal Loan",55,19,3.48,10.0,_,2382.03,22.526780879344894,9 Years and 8 Months,Yes,113.61701476283793,29.250705748389496,High_spent_Large_value_payments,388.6937794887725,Poor
3058,0x19786,CUS_0x627b,May,,30,217-43-5920,Doctor,77001.36,,7,117,34,-100,"Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Mortgage Loan",9,18,21.8,11.0,_,2456.49,38.2127096630988,19 Years and 11 Months,Yes,210.5768286144609,422.25810604934514,Low_spent_Medium_value_payments,303.34306533619383,Poor
3059,0xab6d,CUS_0x2ed7,August,,28,852-79-9264,Media_Manager,53460.93000000001,4528.0775,8,10,27,6,"Not Specified, Credit-Builder Loan, Personal Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan",19,18,8.31,7.0,Bad,1364.03,30.511408704947392,16 Years and 0 Months,Yes,251.8964338319793,46.01205237999637,High_spent_Large_value_payments,394.89926378802437,Standard
3060,0x16245,CUS_0xb556,April,Lionelw,22,065-00-5837,Manager,18145.22,1459.101666666667,4,3,10,1,Home Equity Loan,3,10,6.36,2.0,Good,1154.49,38.963880195456454,16 Years and 1 Months,No,12.843522429876922,93.23119087239799,Low_spent_Medium_value_payments,319.83545336439175,Good
3061,0x15e88,CUS_0xae57,July,Braden Reddallg,6091,649-36-2502,Accountant,16909.09,,9,10,28,5,"Personal Loan, Mortgage Loan, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",34,19,10.98,6.0,Bad,1890.74,27.544496462000648,11 Years and 1 Months,Yes,37.43267819051026,63.68438241677738,Low_spent_Large_value_payments,294.2920227260458,Poor
3062,0xdda6,CUS_0x4491,January,ernard Vaughanl,37,699-79-1235,Media_Manager,29588.18,2281.681666666667,3,4,1,3,"Student Loan, Payday Loan, and Personal Loan",9,7,0.73,0.0,Good,193.06,33.81953713656834,19 Years and 11 Months,No,61.709501609947175,141.95828913695203,Low_spent_Small_value_payments,314.5003759197675,Standard
3063,0x1daa8,CUS_0xb091,July,,55,805-31-0884,Mechanic,39327.92,3233.3266666666664,1,6,11,1,Not Specified,16,6,1.51,3.0,Good,127.29,34.10140775618744,31 Years and 4 Months,No,19.809761908932614,55.13229797996149,High_spent_Large_value_payments,488.3906067777726,Poor
3064,0x73e7,CUS_0x724a,February,Alisterr,30,719-37-1810,Architect,14012.055,1464.67125,4,6,14,3,"Credit-Builder Loan, Mortgage Loan, and Student Loan",30,9,0.8,0.0,Standard,702.16,35.615816844279585,15 Years and 5 Months,No,29.837981487470213,124.74306318331956,Low_spent_Large_value_payments,261.88608032921024,Standard
3065,0x7ed9,CUS_0x7ab1,August,,22,091-11-7082,Developer,23520.69,1746.0575,7,7,6,7,"Auto Loan, Student Loan, Mortgage Loan, Payday Loan, Personal Loan, Debt Consolidation Loan, and Payday Loan",31,10,8.21,6.0,Standard,1235.31,40.41498531519886,10 Years and 4 Months,Yes,85.3745913430977,33.706226043954906,High_spent_Large_value_payments,295.5249326129474,Good
3066,0x1a0b5,CUS_0xb115,April,Andream,23,680-87-7919,Accountant,27138.97,2453.580833333333,6,4,8,4_,"Personal Loan, Mortgage Loan, Payday Loan, and Auto Loan",7,23,8.01,5.0,Standard,1190.67,32.43984925763576,7 Years and 7 Months,Yes,70.7818078817244,100.75069368900756,High_spent_Medium_value_payments,323.82558176260136,Good
3067,0x1f1c2,CUS_0xc662,May,Susan Heaveym,30,010-45-6073,Lawyer,70976.45999999999,,4,5,17,6_,"Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Mortgage Loan, and Payday Loan",6,12,12.99,7.0,Standard,689.88,25.458421660945355,7 Years and 1 Months,Yes,234.1872556923959,151.62663022133552,High_spent_Medium_value_payments,470.35661408626856,Standard
3068,0x25470,CUS_0x20db,July,Lukei,43,997-54-5719,Accountant,17137.71,1544.1425,8,7,10,2_,"Credit-Builder Loan, and Mortgage Loan",11,15,7.91,6.0,Standard,1486.83,32.54307539572038,19 Years and 9 Months,No,18.574107343077493,201.96702541428448,Low_spent_Small_value_payments,223.87311724263802,Standard
3069,0x2507e,CUS_0x6c23,May,Pachymuthuh,28,684-18-9943,Engineer,51324.82,4350.068333333334,7,3,11,1,Student Loan,19,13,_,12.0,Standard,138.16,31.92935697685535,17 Years and 11 Months,NM,28.735661767051905,292.65404099401,Low_spent_Small_value_payments,403.6171305722713,Poor
3070,0x22157,CUS_0x63c,June,Patrickx,16,950-48-6281,Manager,56062.22,4680.8516666666665,4,4,8,6,"Not Specified, Payday Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, and Mortgage Loan",31,13,18.4,7.0,Standard,186.61,40.89487630723493,17 Years and 9 Months,Yes,175.6312767077393,__10000__,High_spent_Small_value_payments,470.1478521726298,Standard
3071,0x11d74,CUS_0xb59c,March,Robertad,49,878-43-3267,Scientist,28101.46,2173.4638068591557,5,7,8,3,"Student Loan, Credit-Builder Loan, and Debt Consolidation Loan",29,8,6.85,4.0,Standard,454.67,28.720742044793116,26 Years and 5 Months,No,268.26801161579965,161.46398845368316,High_spent_Small_value_payments,285.57135973802764,Standard
3072,0xb270,CUS_0x5d65,March,Steve Jamesw,27,958-85-9128,Developer,65500.84,5457.403333333333,4,3,18,4,"Personal Loan, Auto Loan, Student Loan, and Auto Loan",8,13,4.26,1.0,Standard,1088.57,29.206844345169248,32 Years and 1 Months,No,197.56708563992424,185.895027055879,!@9#%8,412.27822063752996,Standard
3073,0xbe3f,CUS_0xc24a,February,Charlieg,31,504-49-1795,Entrepreneur,35520.48,,3,5,4,0,,8,9,4.63,3.0,Good,994.53_,32.420278950218,32 Years and 6 Months,NM,0.0,289.7149383440481,Low_spent_Small_value_payments,269.989061655952,Good
3074,0x380f,CUS_0x3401,June,Hilary Russo,19,603-48-6260,Engineer,15479.34,1143.945,6,9,33,6,"Personal Loan, Not Specified, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",24,24,27.12,9.0,Bad,3106.09,40.4431715733176,1 Years and 8 Months,Yes,47.71745623865422,92.99510172199601,Low_spent_Medium_value_payments,253.68194203934982,Standard
3075,0x7789,CUS_0x5324,August,Huw Jonesi,39,882-90-4446,Entrepreneur,9415.2,,8,10,33,6,"Not Specified, Student Loan, Student Loan, Mortgage Loan, Not Specified, and Auto Loan",42,25,24.44,14.0,Bad,3383.54,23.83320256556217,5 Years and 4 Months,Yes,23.796122863948952,,High_spent_Small_value_payments,257.8656597900212,Good
3076,0x1e24a,CUS_0xb515,May,Annag,21,534-57-1077,Accountant,14233.31,1044.1091666666666,7,6,20,9,"Debt Consolidation Loan, Student Loan, Personal Loan, Personal Loan, Payday Loan, Mortgage Loan, Mortgage Loan, Student Loan, and Personal Loan",49,17,8.22,6.0,Bad,3711.72,35.09678757623445,11 Years and 1 Months,Yes,42090.0,24.55076716621852,High_spent_Medium_value_payments,252.5495096946278,Poor
3077,0x11ad3,CUS_0x7058,February,Philipg,32,176-82-9202,Architect,16276.325,1210.3604166666669,5,5,11,1,Not Specified,10,6,4.47,4.0,Good,711.8,23.95151396013797,32 Years and 6 Months,No,11177.0,33.67667758779604,High_spent_Medium_value_payments,324.7831791581189,Poor
3078,0xcfef,CUS_0xbb69,June,Andrewl,22,278-17-1333,Lawyer,28910.14,2441.1783333333333,8,6,11,4_,"Personal Loan, Payday Loan, Auto Loan, and Personal Loan",7,21,6.67,3.0,Standard,496.03,29.42512049931556,22 Years and 3 Months,No,75.1242701040224,257.7657457099927,Low_spent_Small_value_payments,201.22781751931825,Poor
3079,0x8c26,CUS_0x8bd3,May,Sonali Paull,25,428-88-1742,Journalist,14982.1,1407.5083333333334,7,10,19,6,"Payday Loan, Mortgage Loan, Student Loan, Home Equity Loan, Student Loan, and Debt Consolidation Loan",51,19,10.23,17.0,Bad,4224.63,37.13742305899398,10 Years and 2 Months,Yes,68.48816373835726,,High_spent_Large_value_payments,288.3483585037427,Standard
3080,0x17a3a,CUS_0xa62f,May,,33,053-99-4731,Musician,27324.7,2295.058333333333,6,7,20,0,,24,18,16.49,6.0,Standard,1385.73,29.742835947901447,13 Years and 9 Months,Yes,0.0,61.28730288394728,High_spent_Medium_value_payments,418.21853044938615,Standard
3081,0xe198,CUS_0x1ed5,March,Parra-Bernalo,31,025-32-3903,Teacher,18965.35,1317.4458333333332,10,704,20,3,"Debt Consolidation Loan, Student Loan, and Student Loan",21,16,7.33,6.0,Bad,1490.81,30.917121835187512,7 Years and 7 Months,Yes,43.9361099075931,87.11131371541248,Low_spent_Medium_value_payments,280.6971597103277,Standard
3082,0x15aba,CUS_0x36ec,May,Carlos Ruanoy,32,837-30-3669,Accountant,31700.3,2444.6916666666666,10,8,16,5,"Auto Loan, Personal Loan, Not Specified, Not Specified, and Personal Loan",25,19,8.78,9.0,_,2482.73,32.93397320949212,8 Years and 11 Months,Yes,66.86611733982244,98.85187937587715,Low_spent_Small_value_payments,368.75116995096704,Standard
3083,0xc3de,CUS_0x6473,January,,31,116-72-1150,Lawyer,50686.31999999999,4451.86,5,4,19,2,"Auto Loan, and Personal Loan",30,13,14.01,7.0,Standard,145.46,27.111706056293286,9 Years and 4 Months,Yes,61.68673695395108,55.48517534676904,High_spent_Large_value_payments,568.0140876992798,Standard
3084,0x194f,CUS_0x2827,June,Lisah,18,486-07-1289,Scientist,144546.72,10653.043107889978,0,3,7,2,"Payday Loan, and Not Specified",15,7,6.08,1.0,Good,1045.11,37.16404251360913,23 Years and 4 Months,No,1293.5054487288114,415.1834125230349,High_spent_Medium_value_payments,878.7840308581748,Good
3085,0xcee9,CUS_0xb108,August,Koh Guiv,38,888-27-8587,Musician,57449.79,4907.4825,8,8,26,6_,"Payday Loan, Auto Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, and Home Equity Loan",63,23,5.64,14.0,_,3990.44,24.797676572720796,7 Years and 0 Months,Yes,278.90419530033785,590.7974187676774,Low_spent_Small_value_payments,,Poor
3086,0x13ae7,CUS_0x12ec,June,Guptax,42,836-23-7353,Scientist,45675.0,3635.25,8,5,28,4,"Home Equity Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",19,13,16.509999999999998,8.0,_,1771.8,36.040716230956825,6 Years and 3 Months,Yes,134.27025580809507,482.3982271217146,Low_spent_Small_value_payments,36.85651707019031,Poor
